,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,SYN Flag Count,URG Flag Count,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Bwd IAT Mean,0.0896163990837063,0.0015492951170250299,-0.0076918436515804114,-0.0035016523707774787,-0.063641910505476,-0.02299695511448994,-0.029586661737059494,-0.04902173280032291,-0.057881841346881895,-0.032133717614374814,-0.04144445702586195,-0.01938301574727512,-0.0030343085229457374,0.39213147687159045,0.3049016961882007,0.18912083222525797,0.012329488192267255,0.019480383827471557,0.1390520226181183,0.015393194125737256,0.013076197740461218,0.3056843971706315,0.9087891753337517,1.0,0.9309321012996828,0.9665957663863396,0.3237294724497289,-0.0002870927979802782,0.04065305166266988,-0.008831991187130185,-0.002966763879435754,-0.003099067923747188,-0.024309849214171904,-0.04404531832548683,-0.043679802540328376,-0.0021852232137818052,-0.0002870927979802782,-0.0024486499602421725,-0.049188883881812764,-0.029586661737059494,-0.03213371761437482,0.0015492951170250307,-0.0035016523707774787,-0.007691843651580411,-0.063641910505476,0.03392135119101942,0.01853961903181599,-0.03294518976901614,0.16482217659498458,0.12517251211323244,0.07405629814073526,0.1286493498095275,0.1453976648248228,0.1946129632023581,-0.00048451266724205646,0.18150028308066832,0.20464566473958165
Bwd IAT Std,0.08110774063682932,-0.00015046070440933093,0.0012768497013296433,0.0008890636841969064,-0.0028411459852035565,0.0022257431407420487,0.001923634535978238,0.0030239155445042827,-0.0031077717020357365,-0.006041765998028154,-0.005103483565251963,-0.0068701230301104295,-0.0015134672190458471,0.3743914794855621,0.30867910584367547,0.1950866690821717,-0.0008333377626059286,0.005098817238955403,0.022617004233714363,0.005153676504215388,0.0016286682033046086,-0.0013280122920532283,0.8202314018317112,0.9309321012996828,1.0,0.9927301326979009,-0.0015578322405798047,-0.000214413983556719,0.006492698178176044,0.0027156833104265703,-0.0015591363392760136,-0.0014663172087963235,0.0011014334626495868,0.0015197161871197845,0.0014431948077676974,0.0007377751247480632,-0.000214413983556719,-0.0017208934178235752,0.0015209793393425773,0.0019236345359782373,-0.006041765998028155,-0.00015046070440933028,0.0008890636841969064,0.001276849701329643,-0.0028411459852035565,0.016396874056287803,-0.005975845290817438,0.0069377735900659045,0.006354773313978908,0.060405265342281154,0.030985397056564477,0.059188540646273054,0.07216731012527026,0.2090065517868129,-0.0003646637837583068,0.19495753607139954,0.21977390509712416
Bwd IAT Max,0.08375512506623228,0.0009332718570979659,0.0009082265016669956,0.004137770752293697,-0.024556240821308355,-0.002025130991064696,-0.004293635556954249,-0.011172922599320527,-0.02345774456699002,-0.015936571937665567,-0.01882763291550732,-0.010080923985618379,-0.0020518450130191618,0.3853390049612109,0.3122684860313944,0.19623020074103606,0.003874797308221852,0.00838449625373795,0.057966469504180544,0.006986828006997822,0.004827521553119003,0.1092780878743656,0.8482533509448035,0.9665957663863396,0.9927301326979009,1.0,0.11566166485063069,-0.00024358349946918733,0.01927272435907545,0.001127402789060028,-0.002074231515151114,-0.002027496482844471,-0.0031372587324508087,-0.009956484666354225,-0.009943289325064348,0.00435547381597957,-0.00024358349946918733,-0.0020072259212912794,-0.01186838204410042,-0.00429363555695425,-0.015936571937665567,0.000933271857097966,0.004137770752293697,0.0009082265016669943,-0.024556240821308355,0.019678634895897322,0.003764821472947538,-0.004537992946989892,0.062024374267741614,0.0706059686882497,0.03772439608342154,0.07010015476421934,0.08370221318762494,0.2073622233507631,-0.00042305434855430745,0.19341268940161638,0.21805257787146295
Bwd IAT Min,0.015555309477633375,5.925851198827524e-05,-0.029694092401521554,-0.010244636901939722,-0.19271961039410224,-0.07423276330599612,-0.09130902419654151,-0.15473458159418066,-0.17537419545635402,-0.08056090577145955,-0.11417615029106,-0.037363765763499174,-0.004691134678230708,0.10252028125883023,0.046063535881873514,0.020560311659926018,0.04031723721506601,0.01582344154651633,0.25875879280451825,0.003996642761536923,0.021528763353345998,0.9437889925693143,0.16842019900326086,0.3237294724497289,-0.0015578322405798047,0.11566166485063069,1.0,-0.0002354000622538051,0.07891547253533873,-0.041552037064490246,-0.0043608550896683815,-0.005017369036230139,-0.074839963884927,-0.13452086947728933,-0.1344483391371153,-0.005807877088026242,-0.0002354000622538051,-0.002333671244201177,-0.149963021581135,-0.09130902419654151,-0.08056090577145955,5.925851198827587e-05,-0.010244636901939722,-0.029694092401521554,-0.19271961039410224,0.006849747704152606,0.07560035049000832,-0.12108651685300335,0.4652343168192406,-0.0021186570286268313,-0.0014381708307290694,-0.001889928297218235,-0.0020993193547181135,-0.0025304268234479332,-0.0005422367180642049,-0.0024470927895672906,-0.0025628238284422004
Fwd PSH Flags,-0.00019683780995156545,-0.00399424042892436,-0.004408162063171869,-0.0004966632838347224,-0.01600475722008765,-0.0034359983401088525,-0.0007293275543196209,-0.009448852127246743,-0.013516560452682578,-0.007127548633908323,-0.008525114357011273,0.015248563289074752,0.0026711210201775574,-0.000246601757354102,-0.0002378438335866285,-0.00021449829136002135,2.5988508711912234e-05,-0.00018163909596349782,-0.0002396495848852049,-0.00018300212974304805,-0.0001809866807137833,-0.00026925132031270694,-0.00022571756063522868,-0.0002870927979802782,-0.000214413983556719,-0.00024358349946918733,-0.0002354000622538051,1.0,-0.013768401310599901,-0.004304690532693787,0.002829554035210829,0.002509984406538181,-0.0035864171320680255,-1.4983752464164718e-05,-0.004289468666694936,-0.00030637800414115465,1.0,0.12459457473426264,0.0018682747889127457,-0.0007293275543196205,-0.007127548633908321,-0.003994240428924359,-0.0004966632838347225,-0.004408162063171868,-0.01600475722008765,-0.04534509685874841,0.016520757049276167,-0.008840650810800203,3.15696678129274e-05,-0.00015177659189792708,-0.0001029676767665425,-0.0001358297434278553,-0.00015076250473694148,-0.00017856985819808213,-3.821534729578515e-05,-0.00017268089363162484,-0.0001808644893535864
Fwd Header Length,-0.17617917747986758,0.16109776182606853,0.11238873843127992,0.549756192216874,0.6919706093032821,0.4870786516832904,0.46198541310970787,0.3567137700719285,0.6265088371720059,0.6150336392335242,0.6148626556736685,0.1115501289146199,-0.061009964117620656,-0.12791484387205898,-0.1602196530116836,-0.16932867810961802,-0.03730481238942325,-0.17663020573537055,-0.11024249639816579,-0.16952381132092945,-0.17170270196982843,0.07117264785238409,0.05131280548200886,0.04065305166266988,0.006492698178176044,0.01927272435907545,0.07891547253533873,-0.013768401310599901,1.0,0.09335275546911422,-0.06224992330871798,-0.05971100264637478,0.5709150478221595,0.586703421063561,0.5883224108116084,0.5366266709731653,-0.013768401310599905,-0.1257438277669009,0.5846882057618973,0.46198541310970787,0.615033639233524,0.16109776182606853,0.549756192216874,0.11238873843127987,0.6919706093032822,0.30154442309143475,0.27358505011026035,0.7745552517008192,0.211836639184271,-0.12738563014208037,-0.08748798635748445,-0.10857306018010258,-0.12169240235993171,-0.17804793739745003,-0.04019930840082374,-0.1725119938430397,-0.17996704017395723
Bwd Header Length,-0.07096302711368851,-0.029680738565407587,0.9987341227554734,0.35688811751986,-0.025470219536018798,0.3746649860675011,0.38785972392596835,0.3911756214334307,-0.09421665645828342,-0.20177187228712667,-0.18625225719006214,0.08015749116088171,-0.01838609848022635,-0.05928731837190457,-0.06742038152358903,-0.06859045647986708,-0.03496249052483572,-0.07153553131573348,-0.06567956931957095,-0.06916299019821377,-0.07022755801960932,-0.03872565970751516,0.008039749982762221,-0.008831991187130185,0.0027156833104265703,0.001127402789060028,-0.041552037064490246,-0.004304690532693787,0.09335275546911422,1.0,-0.033893281897659944,-0.002843655752667148,0.36832275019257976,0.29205585060821615,0.32613251363363144,0.34286470628400423,-0.004304690532693787,-0.05307368005732309,0.2819384643672625,0.38785972392596835,-0.20177187228712667,-0.02968073856540762,0.35688811751986,0.9987341227554734,-0.025470219536018756,0.1969102748399857,0.1432817507656056,0.21758868521525682,0.050246488260075474,-0.05267677487595104,-0.036102188881667475,-0.04544083304771451,-0.05078116130416328,-0.0702392876447519,-0.015836811078753302,-0.0680516646766214,-0.07099968052636799
Fwd Packets/s,-0.002847606082407873,-0.019684160167333063,-0.029253669032114585,-0.003266467961314454,-0.06577294292469217,-0.02393611385140551,-0.0286011174162732,-0.05073560376118306,-0.05447126228595706,-0.023429873589589464,-0.0341205923165088,0.9459045756348095,0.9995290061024704,-0.003124440311119444,-0.003122097667791544,-0.0029226816439607314,0.003176576326948904,-0.002744990842410673,-0.003471490946731621,-0.0026941341488617245,-0.0027125831373646667,-0.00405124909925353,-0.0021194123685700375,-0.002966763879435754,-0.0015591363392760136,-0.002074231515151114,-0.0043608550896683815,0.002829554035210829,-0.06224992330871798,-0.033893281897659944,1.0,0.9981142920684035,-0.024160126407713447,-0.04128320933608466,-0.044437447202000054,-0.001847066644493464,0.0028295540352108284,0.3207798807069783,-0.044696557904226594,-0.028601117416273202,-0.023429873589589464,-0.019684160167333063,-0.003266467961314454,-0.029253669032114585,-0.06577294292469218,-0.17733521146760883,0.07623357017233884,-0.038872756071058646,-0.00041241079920130566,-0.002308078623345878,-0.001565882308626163,-0.002065607169844739,-0.0022926442507050747,-0.0027156715764126986,-0.0005814556416737936,-0.0026261554672342077,-0.002750520140789465
Bwd Packets/s,-0.0032462417262476726,-0.020307426284411328,0.000541090673969486,-0.0018109895085537766,-0.05690183599688537,-0.01637641726174663,-0.01910506398679819,-0.03512191591175699,-0.04888239740427322,-0.026813278478939787,-0.03570356865262365,0.9499433226259896,0.9995279172692946,-0.003510481565225795,-0.003505307431867741,-0.0033037232543264494,-0.001548152336059277,-0.0031594059209931642,-0.004031031149971213,-0.003111280845295963,-0.0031287329367260465,-0.0047409450979445465,-0.002121927350315623,-0.003099067923747188,-0.0014663172087963235,-0.002027496482844471,-0.005017369036230139,0.002509984406538181,-0.05971100264637478,-0.002843655752667148,0.9981142920684035,1.0,-0.01747742046787691,-0.03139458493737166,-0.03409405456813376,-0.0009246249524489881,0.002509984406538181,0.3207480444997298,-0.03375141243689345,-0.01910506398679819,-0.026813278478939787,-0.020307426284411328,-0.0018109895085537768,0.0005410906739694884,-0.05690183599688537,-0.1337803826832926,0.07868175027491896,-0.033692150356144195,0.0005676560202727863,-0.0026522973352685786,-0.0017993635934392628,-0.0023736189390491363,-0.002634568910880686,-0.0031205263944327263,-0.000667825108268031,-0.0030176174201161487,-0.0031606238746212764
Packet Length Max,-0.04691185435384145,0.1691412691385192,0.36840126462631156,0.9532360411858836,0.20323367983037013,0.9906356516680386,0.9522987609249406,0.9069012496957882,0.06461348120479748,0.014874904143121433,0.01970288710948424,0.2635295972117943,-0.020830524236600766,-0.04407380341067441,-0.0458113117330307,-0.04472050389730717,-0.024829921577724807,-0.04706114717433241,-0.05640169497225009,-0.044431472081919755,-0.04553506808946311,-0.07121346043640799,-0.007534717381885834,-0.024309849214171904,0.0011014334626495868,-0.0031372587324508087,-0.074839963884927,-0.0035864171320680255,0.5709150478221595,0.36832275019257976,-0.024160126407713447,-0.01747742046787691,1.0,0.9391331410616875,0.970488056231071,0.9560919844042514,-0.0035864171320680255,-0.042967679369480136,0.9313288976265716,0.9522987609249406,0.01487490414312144,0.1691412691385192,0.9532360411858836,0.36840126462631156,0.20323367983037013,0.12878538864133626,0.007124785029620905,0.8497750740999757,0.009274721253931513,-0.03820680563842361,-0.026053724915406695,-0.03384465120066098,-0.03758347597007701,-0.04548269847429079,-0.01019146759300636,-0.04405557446976794,-0.04598543543859825
Packet Length Mean,-0.08695675528541469,0.13621175800010082,0.28757969614720846,0.9126016746107295,0.250362060498087,0.9328017715346568,0.963157396004326,0.9014765052956505,0.11031983358253096,0.045783687010484665,0.05539395415402065,0.2520009934513815,-0.03635889528622549,-0.08097853451054082,-0.08445172925495574,-0.08312395913263451,-0.0451998041521017,-0.08724870016754392,-0.1041493911089754,-0.08266843222423698,-0.08484164979860359,-0.12766790574159378,-0.020022057572719746,-0.04404531832548683,0.0015197161871197845,-0.009956484666354225,-0.13452086947728933,-1.4983752464164718e-05,0.586703421063561,0.29205585060821615,-0.04128320933608466,-0.03139458493737166,0.9391331410616875,1.0,0.9874732862120875,0.8877195357949362,-1.4983752464164693e-05,-0.07127439878344284,0.9991608062964017,0.9631573960043259,0.045783687010484665,0.1362117580001008,0.9126016746107295,0.2875796961472085,0.25036206049808707,0.23377593659284968,-0.045197489961115084,0.8832875429473267,0.01853611111103922,-0.07232394958060598,-0.04926918727736278,-0.06444860787403076,-0.07146887102051756,-0.08381358728173074,-0.018756518211465865,-0.08117975212312101,-0.08474393251056202
Packet Length Std,-0.08547737861374495,0.13806328668975354,0.3221045210859841,0.9356535169490322,0.25406352882789185,0.9630521576664608,0.9707624037263309,0.9314747530814947,0.111044643066505,0.04435378843050771,0.05432865921338804,0.25424487430089165,-0.03928726109699245,-0.07975914784009973,-0.08318610822256227,-0.08184578855745993,-0.04463641529884084,-0.08578190584682602,-0.10268316195929889,-0.08132358457712349,-0.08353077117018784,-0.1278215856446116,-0.01860130274890924,-0.043679802540328376,0.0014431948077676974,-0.009943289325064348,-0.1344483391371153,-0.004289468666694936,0.5883224108116084,0.32613251363363144,-0.044437447202000054,-0.03409405456813376,0.970488056231071,0.9874732862120875,1.0,0.9271147831330507,-0.004289468666694936,-0.07899250272407661,0.985918648988528,0.9707624037263312,0.0443537884305077,0.13806328668975354,0.9356535169490322,0.32210452108598403,0.25406352882789185,0.23346014109050367,-0.033091731915175115,0.8765080067957625,0.017283314971957016,-0.0701469740303363,-0.0478124362320947,-0.06232055301851612,-0.06915756806648841,-0.08242492940526652,-0.01846095607076597,-0.07983725346855951,-0.08333734666736697
Packet Length Variance,-0.0031717119788998724,0.19907187996462058,0.3466984114021137,0.98197625369052,0.1406537595579204,0.9465345627391126,0.9196134701901222,0.8538920671879252,0.008473797765588523,-0.01601364481983267,-0.017579940267853724,0.27557871282300966,-0.001386765900447235,-0.0034755430988877905,-0.0032560597109006933,-0.002502117179965096,-0.002135653508860084,-0.0031290799724522185,-0.0038926261536312875,-0.002555034955623231,-0.0023438662686740288,-0.005544508058474627,0.0034080072756043343,-0.0021852232137818052,0.0007377751247480632,0.00435547381597957,-0.005807877088026242,-0.00030637800414115465,0.5366266709731653,0.34286470628400423,-0.001847066644493464,-0.0009246249524489881,0.9560919844042514,0.8877195357949362,0.9271147831330507,1.0,-0.00030637800414115465,-0.0033406987731178367,0.8742249219042115,0.9196134701901224,-0.01601364481983267,0.19907187996462058,0.98197625369052,0.3466984114021137,0.1406537595579204,0.009824422400949051,0.028562102631105278,0.814153393684118,0.0006532672688222944,-0.0029900719357580903,-0.002035993406058675,-0.002662371875361232,-0.0029538370289714636,-0.0034966680862547846,-0.0007770962731306931,-0.003385926805009772,-0.0035364533360975206
SYN Flag Count,-0.00019683780995156545,-0.00399424042892436,-0.004408162063171869,-0.0004966632838347224,-0.01600475722008765,-0.0034359983401088525,-0.0007293275543196209,-0.009448852127246743,-0.013516560452682578,-0.007127548633908323,-0.008525114357011273,0.015248563289074752,0.0026711210201775574,-0.000246601757354102,-0.0002378438335866285,-0.00021449829136002135,2.5988508711912234e-05,-0.00018163909596349782,-0.0002396495848852049,-0.00018300212974304805,-0.0001809866807137833,-0.00026925132031270694,-0.00022571756063522868,-0.0002870927979802782,-0.000214413983556719,-0.00024358349946918733,-0.0002354000622538051,1.0,-0.013768401310599905,-0.004304690532693787,0.0028295540352108284,0.002509984406538181,-0.0035864171320680255,-1.4983752464164693e-05,-0.004289468666694936,-0.00030637800414115465,1.0,0.12459457473426264,0.0018682747889127457,-0.0007293275543196205,-0.007127548633908321,-0.003994240428924359,-0.0004966632838347225,-0.004408162063171868,-0.01600475722008765,-0.04534509685874841,0.016520757049276167,-0.008840650810800203,3.15696678129274e-05,-0.00015177659189792708,-0.0001029676767665425,-0.0001358297434278553,-0.00015076250473694148,-0.00017856985819808213,-3.821534729578515e-05,-0.00017268089363162484,-0.0001808644893535864
URG Flag Count,-0.001578561787049409,-0.03791838191949217,-0.04530086235829164,-0.005750871607282248,-0.12280277242375105,-0.04161163077192216,-0.04873035771388136,-0.08857364563120657,-0.10304290077465647,-0.04777307868318326,-0.06842283763313,0.29030961863693966,0.3209152948995823,-0.0018688465501519337,-0.0019403112514479847,-0.0017175457485297154,0.03163082561533533,-0.001458651970093687,-0.001947412636238521,-0.0014687808849892475,-0.0014547172783962866,-0.002255181703952813,-0.0018515593436394487,-0.0024486499602421725,-0.0017208934178235752,-0.0020072259212912794,-0.002333671244201177,0.12459457473426264,-0.1257438277669009,-0.05307368005732309,0.3207798807069783,0.3207480444997298,-0.042967679369480136,-0.07127439878344284,-0.07899250272407661,-0.0033406987731178367,0.12459457473426264,1.0,-0.07633781729774763,-0.04873035771388136,-0.04777307868318326,-0.03791838191949217,-0.005750871607282248,-0.04530086235829164,-0.12280277242375105,-0.35308623946337286,0.23831092961780626,-0.07095534319737216,0.00492736477200112,-0.0012181637300150447,-0.0008264218324606343,-0.0010901738195066345,-0.0012100246343670351,-0.001433207333296331,-0.0003067175868394886,-0.0013859423173113472,-0.0014516241155711504
Avg Packet Size,-0.09711174635151223,0.12561395680789345,0.2764427410408483,0.898978167486633,0.26215690977309125,0.9254953330819955,0.9574408251904303,0.9027310239781939,0.12211714546287926,0.053627930915856076,0.06447660479870405,0.24868122931006456,-0.03924564941444594,-0.09037483078862671,-0.09428838986342918,-0.09289756722424573,-0.05038315011733379,-0.09744281500789495,-0.11634009042785734,-0.09239946502289921,-0.09484582405176488,-0.14230835511419787,-0.0232020641078345,-0.049188883881812764,0.0015209793393425773,-0.01186838204410042,-0.149963021581135,0.0018682747889127457,0.5846882057618973,0.2819384643672625,-0.044696557904226594,-0.03375141243689345,0.9313288976265716,0.9991608062964017,0.985918648988528,0.8742249219042115,0.0018682747889127457,-0.07633781729774763,1.0,0.9574408251904303,0.05362793091585606,0.12561395680789345,0.8989781674866328,0.2764427410408483,0.26215690977309125,0.259676932829417,-0.05515089522184731,0.8798699744087217,0.020732530673268006,-0.08086600676829656,-0.055084050727447306,-0.07209068478596471,-0.0799354116841495,-0.09352513136315438,-0.0209281685104462,-0.09058582657734318,-0.09456353966860728
Avg Fwd Segment Size,-0.056237969188691735,0.1286576424533443,0.3794798172600896,0.9427920830951533,0.04557578022694979,0.9701239183488015,1.0,0.9606634462807654,-0.10030809160749816,-0.1630137360804301,-0.15547483630118056,0.2637603961259184,-0.023867085197043413,-0.05308173586694343,-0.05490106976665183,-0.05360473258542064,-0.029552362575289818,-0.05652422573458766,-0.06949389947114522,-0.05394677469475197,-0.05492177821759544,-0.08624560284949856,-0.011844466049477285,-0.029586661737059494,0.0019236345359782373,-0.00429363555695425,-0.09130902419654151,-0.0007293275543196205,0.46198541310970787,0.38785972392596835,-0.028601117416273202,-0.01910506398679819,0.9522987609249406,0.9631573960043259,0.9707624037263312,0.9196134701901224,-0.0007293275543196205,-0.04873035771388136,0.9574408251904303,1.0,-0.1630137360804301,0.12865764245334432,0.9427920830951533,0.37947981726008956,0.04557578022694979,0.15202131587390827,-0.11539139579473816,0.7978019307808802,0.010111448571277085,-0.04719951998599967,-0.032144106772274465,-0.04213497715488933,-0.04670314572526023,-0.054187961048802996,-0.012130907216647788,-0.05248573569687031,-0.054788578812729236
Avg Bwd Segment Size,-0.061462877505997555,0.12397460920804294,-0.16954372255610795,-0.029880462770189697,0.9483585517158032,-0.1138600467431545,-0.1630137360804301,-0.2520748752628603,0.9775143628022562,1.0,0.9984188323484888,-0.018213720643893896,-0.025132450597167892,-0.05570999590538743,-0.059169321348965236,-0.05911595449440137,-0.031328327964237686,-0.061106051445980906,-0.06618740356935708,-0.05598871647180238,-0.05901142839717243,-0.07943790247745117,-0.020040803366110027,-0.03213371761437482,-0.006041765998028155,-0.015936571937665567,-0.08056090577145955,-0.007127548633908321,0.615033639233524,-0.20177187228712667,-0.023429873589589464,-0.026813278478939787,0.01487490414312144,0.045783687010484665,0.0443537884305077,-0.01601364481983267,-0.007127548633908321,-0.04777307868318326,0.05362793091585606,-0.1630137360804301,1.0,0.12397460920804293,-0.029880462770189697,-0.16954372255610795,0.9483585517158031,0.16439042007074164,0.4765435216452099,0.3521651079804596,0.018534600740240305,-0.05059844519116781,-0.034472503169030624,-0.04499822273472895,-0.049934270578603245,-0.05944887559822341,-0.013251371976522562,-0.057572421250415826,-0.060118370916701684
Subflow Fwd Packets,0.846236304173519,1.0,-0.016149769043764386,0.2021165483427522,0.08221659340130849,0.14545369996400495,0.12865764245334432,0.056593940287687106,0.07706210469901036,0.12397460920804293,0.11291462464142,0.02475918351851322,-0.020005046507342812,0.5104390185871189,0.6810597282039282,0.773104537658617,-0.004213714186847717,0.8490160444468118,0.5259215650872392,0.7170928921326125,0.7885357013738937,-0.003942516928885298,0.006480682569635051,0.0015492951170250307,-0.00015046070440933028,0.000933271857097966,5.925851198827587e-05,-0.003994240428924359,0.16109776182606853,-0.02968073856540762,-0.019684160167333063,-0.020307426284411328,0.1691412691385192,0.1362117580001008,0.13806328668975354,0.19907187996462058,-0.003994240428924359,-0.03791838191949217,0.12561395680789345,0.12865764245334432,0.12397460920804293,1.0,0.2021165483427522,-0.016149769043764396,0.08221659340130848,-0.294493625102447,0.05688804394116147,0.20187235910865253,-0.6992926470650219,0.7057944135856586,0.5025597438264151,0.6356510131212775,0.6839334447652982,0.8040492848584575,0.14051413747165456,0.7728410964121555,0.8196488990140589
Subflow Fwd Bytes,-0.0058708247464032805,0.2021165483427522,0.36000605678963254,1.0,0.13447038416450197,0.9458961587861076,0.9427920830951533,0.8568326611435164,-0.002271345846835264,-0.029880462770189697,-0.030992890684184995,0.28131692308884104,-0.0025403466110750423,-0.006005289125957792,-0.005894878188347873,-0.005097031048524061,-0.003562443219116171,-0.005847687704952298,-0.0072202766742406254,-0.0051758896449514485,-0.005014660672301611,-0.009704661468397319,0.0029903507841716028,-0.0035016523707774787,0.0008890636841969064,0.004137770752293697,-0.010244636901939722,-0.0004966632838347225,0.549756192216874,0.35688811751986,-0.003266467961314454,-0.0018109895085537768,0.9532360411858836,0.9126016746107295,0.9356535169490322,0.98197625369052,-0.0004966632838347225,-0.005750871607282248,0.8989781674866328,0.9427920830951533,-0.029880462770189697,0.2021165483427522,1.0,0.36000605678963254,0.13447038416450197,0.01720721228338232,0.019205471341018458,0.8418896002508036,0.0011541274361620438,-0.0051261753952865485,-0.0034943039160913675,-0.004544300210995624,-0.005046132247629821,-0.006097196666084932,-0.0013618087122076344,-0.005905181373054169,-0.006165378654294429
Subflow Bwd Packets,-0.06310775062649583,-0.016149769043764396,1.0,0.36000605678963254,-0.0022788469748258777,0.36946642126110274,0.37947981726008956,0.374001386826146,-0.06844261155592032,-0.16954372255610795,-0.15577076644507032,0.08243474564753968,-0.014371663760451903,-0.05253398371445409,-0.05975737695168613,-0.060742103502643564,-0.030947403656710767,-0.06358061832927954,-0.05735138212402026,-0.061643183806557436,-0.06213918739855406,-0.024948511732851144,0.004647353862034395,-0.007691843651580411,0.001276849701329643,0.0009082265016669943,-0.029694092401521554,-0.004408162063171868,0.11238873843127987,0.9987341227554734,-0.029253669032114585,0.0005410906739694884,0.36840126462631156,0.2875796961472085,0.32210452108598403,0.3466984114021137,-0.004408162063171868,-0.04530086235829164,0.2764427410408483,0.37947981726008956,-0.16954372255610795,-0.016149769043764396,0.36000605678963254,1.0,-0.002278846974825869,0.17317814884851476,0.16643978168584656,0.22635973053521322,0.048742133818148396,-0.04936328924885196,-0.033748914443114265,-0.043140776563397785,-0.0480615411154546,-0.062415692666800776,-0.014028666053605887,-0.06046443518028582,-0.06309868741649242
Subflow Bwd Bytes,-0.1370632630159611,0.08221659340130848,-0.002278846974825869,0.13447038416450197,1.0,0.08179033495119167,0.04557578022694979,-0.01953481258385388,0.9878171252635701,0.9483585517158031,0.960873721701917,0.010883204253643888,-0.06136888714181639,-0.12451799436215731,-0.1325766910939043,-0.1323736745874365,-0.07080305999079263,-0.13719303089539248,-0.15329719950721715,-0.12870007941227007,-0.13407307621080697,-0.18463964730754012,-0.02799661405849491,-0.063641910505476,-0.0028411459852035565,-0.024556240821308355,-0.19271961039410224,-0.01600475722008765,0.6919706093032822,-0.025470219536018756,-0.06577294292469218,-0.05690183599688537,0.20323367983037013,0.25036206049808707,0.25406352882789185,0.1406537595579204,-0.01600475722008765,-0.12280277242375105,0.26215690977309125,0.04557578022694979,0.9483585517158031,0.08221659340130848,0.13447038416450197,-0.002278846974825869,1.0,0.3760980918481504,0.45204475165878905,0.5011570570492345,0.03901024284840888,-0.10713282736574328,-0.07317395360274673,-0.09412283509381657,-0.10473611408973986,-0.13268790255428886,-0.029751184833316627,-0.12852811590191937,-0.1341523798476139
Init Fwd Win Bytes,-0.3848759121035549,-0.294493625102447,0.17317814884851476,0.01720721228338232,0.3760980918481504,0.12478726928993386,0.15202131587390827,0.2600893924454238,0.3176861206070287,0.16439042007074164,0.20105404231780646,-0.07423376429538124,-0.15564375744154504,-0.29565611545138815,-0.355195944916338,-0.3710334365699264,-0.15840818808018003,-0.38693120475205717,-0.29371464591493385,-0.37459716116374153,-0.37905337214100543,0.0032184782482614052,0.06816542423628964,0.03392135119101942,0.016396874056287803,0.019678634895897322,0.006849747704152606,-0.04534509685874841,0.30154442309143475,0.1969102748399857,-0.17733521146760883,-0.1337803826832926,0.12878538864133626,0.23377593659284968,0.23346014109050367,0.009824422400949051,-0.04534509685874841,-0.35308623946337286,0.259676932829417,0.15202131587390827,0.16439042007074164,-0.294493625102447,0.01720721228338232,0.17317814884851476,0.3760980918481504,1.0,-0.030161872356000582,0.20816805340964514,0.38138387694690223,-0.2848816729067709,-0.19537429587180918,-0.24518682893132046,-0.2741616826560336,-0.38388009706124643,-0.08662336985685827,-0.3719356711711686,-0.38802490297090164
Init Bwd Win Bytes,-0.02128461461505404,0.05688804394116147,0.16643978168584656,0.019205471341018458,0.45204475165878905,-0.07718768358246379,-0.11539139579473816,-0.22046661641073362,0.4736390354732134,0.4765435216452099,0.47447570349222895,0.06171489393380991,0.07749349475226065,-0.010616536743279635,-0.017785135655621585,-0.020114890147222154,-0.007626803455687375,-0.021073920805431235,-0.005898324992243747,-0.01478709433296056,-0.019538739839820983,-0.03505156105149261,0.00030107926149995195,0.01853961903181599,-0.005975845290817438,0.003764821472947538,0.07560035049000832,0.016520757049276167,0.27358505011026035,0.1432817507656056,0.07623357017233884,0.07868175027491896,0.007124785029620905,-0.045197489961115084,-0.033091731915175115,0.028562102631105278,0.016520757049276167,0.23831092961780626,-0.05515089522184731,-0.11539139579473816,0.4765435216452099,0.05688804394116147,0.019205471341018458,0.16643978168584656,0.45204475165878905,-0.030161872356000582,1.0,0.12461909298946346,0.004270558597282512,-0.01946010901331947,-0.013242353368136804,-0.017365420108942604,-0.01925996304058112,-0.022604650406166753,-0.005002091068856405,-0.0218853126253103,-0.022865682350532997
